seqnames	start	end	gene
8	145597203	145598202	ADCK5
8	145618946	145619945	MIR939
8	145625240	145626239	MIR6849
8	145641780	145642779	SLC39A4
8	145653447	145654446	VPS28
8	145669313	145670312	TONSL
8	145660050	145661049	TONSL-AS1
8	145660503	145661502	MIR6893
8	145689919	145690918	CYHR1
8	145691219	145692218	KIFC2
8	145701219	145702218	FOXH1
8	145702864	145703863	PPP1R16A
8	145728964	145729963	GPT
8	145733918	145734917	MFSD3
8	145742711	145743710	RECQL4
8	145742848	145743847	LRRC14
8	145980471	145981470	ZNF251
8	146012231	146013230	ZNF34
8	146017332	146018331	RPL8
8	146016877	146017876	MIR6850
8	146023760	146024759	ZNF517
8	146052402	146053401	ZNF7
8	146078464	146079463	COMMD5
8	146126347	146127346	ZNF250
8	146175775	146176774	ZNF16
8	146227786	146228785	ZNF252P
8	146219750	146220749	TMED10P1
8	146227696	146228695	ZNF252P-AS1
8	146277323	146278322	C8orf33
9	10612224	10613223	PTPRD
9	16870287	16871286	BNC2
9	33523910	33524909	ANKRD18B
9	92254197	92255196	UNQ6494
9	117443870	117444869	LOC100505478
9	125702787	125703786	RABGAP1
9	1047642	1048641	LINC01230
9	2014718	2015717	SMARCA2
9	4299536	4300535	GLIS3
9	14692981	14693980	ZDHHC21
9	15552504	15553503	CCDC171
9	18473578	18474577	ADAMTSL1
9	20657807	20658806	FOCAD
9	21994289	21995288	CDKN2B-AS1
9	27282292	27283291	LINC00032
9	29212499	29213498	LINGO2
9	32525823	32526822	DDX58
9	69262094	69263093	CBWD6
9	72374377	72375376	PTAR1
9	73736015	73737014	TRPM3
9	77567380	77568379	C9orf41-AS1
9	78505059	78506058	PCSK5
9	86152849	86153848	FRMD3
9	90111642	90112641	DAPK1
9	93344529	93345528	LINC01501
9	95432048	95433047	IPPK
9	97488450	97489449	C9orf3
9	99616271	99617270	ZNF782
9	101705494	101706493	COL15A1
9	102860835	102861834	ERP44
9	103790530	103791529	PLPPR1
9	106086816	106087815	LINC01492
9	112260094	112261093	PTPN3
9	113341661	113342660	SVEP1
9	114286938	114287937	ZNF483
9	115248747	115249746	KIAA1958
9	120176818	120177817	ASTN2
9	123836953	123837952	C5
9	124855386	124856385	TTLL11
9	127951719	127952718	PPP6C
9	131084560	131085559	TRUB2
9	133027657	133028656	HMCN2
9	135281739	135282738	TTF1
9	136278958	136279957	ADAMTS13
9	140499591	140500590	ARRDC1
9	178576	179575	CBWD1
9	214364	215363	DOCK8
9	469793	470792	KANK1
9	841189	842188	DMRT1
9	2621874	2622873	VLDLR-AS1
9	3525502	3526501	RFX3
9	3667585	3668584	RFX3-AS1
9	4741544	4742543	AK3
9	4792333	4793332	RCL1
9	4984585	4985584	JAK2
9	5437438	5438437	PLGRKT
9	5628618	5629617	RIC1
9	5890408	5891407	MLANA
9	6412650	6413649	UHRF2
9	6645193	6646192	GLDC
9	6757140	6758139	KDM4C
9	10612705	10613704	PTPRD-AS2
9	12813889	12814888	LURAP1L-AS1
9	13279213	13280212	MPDZ
9	14398483	14399482	NFIB
9	14910494	14911493	FREM1
9	15306859	15307858	TTC39B
9	15510518	15511517	PSIP1
9	16275812	16276811	C9orf92
9	17134488	17135487	CNTLN
9	17578451	17579450	SH3GL2
9	19048853	19049852	SAXO1
9	19229987	19230986	DENND4C
9	19786518	19787517	SLC24A2
9	20622043	20623042	MLLT3
9	21559198	21560197	MIR31HG
9	22645698	22646697	LINC01239
9	23671898	23672897	LOC101929563
9	23825564	23826563	ELAVL2
9	26066172	26067171	LOC100506422
9	26892327	26893326	CAAP1
9	26946536	26947535	IFT74
9	27005192	27006191	LRRC19
9	27108638	27109637	TEK
9	27529351	27530350	MOB3B
9	27523811	27524810	IFNK
9	33024700	33025699	DNAJA1
9	33166857	33167856	B4GALT1
9	33289914	33290913	NFX1
9	33676765	33677764	PTENP1-AS
9	34048448	34049447	UBAP2
9	34178502	34179501	UBAP1
9	34329003	34330002	NUDT2
9	34458249	34459248	DNAI1
9	34989137	34990136	DNAJB5
9	35161465	35162464	UNC13B
9	35489329	35490328	RUSC2
9	36036409	36037408	RECK
9	37033977	37034976	PAX5
9	37119968	37120967	ZCCHC7
9	37485431	37486430	POLR1E
9	37903851	37904850	SLC25A51
9	38068711	38069710	SHB
9	39287801	39288800	CNTNAP3
9	40788981	40789980	ZNF658
9	42857651	42858650	AQP7P3
9	43133011	43134010	ANKRD20A3
9	43684384	43685383	CNTNAP3B
9	46763290	46764289	LINC01189
9	69065065	69066064	FRG1HP
9	70856360	70857359	CBWD3
9	70971314	70972313	PGM5
9	71319829	71320828	PIP5K1B
9	71649978	71650977	FXN
9	71735679	71736678	TJP2
9	71938987	71939986	FAM189A2
9	72286776	72287775	APBA1
9	72435220	72436219	C9orf135
9	72657996	72658995	MAMDC2
9	72873377	72874376	SMC5
9	73029074	73030073	KLF9
9	74383301	74384300	TMEM2
9	74525922	74526921	C9orf85
9	74729010	74730009	GDA
9	74979664	74980663	ZFAND5
9	75136216	75137215	TMC1
9	77111751	77112750	RORB
9	77502511	77503510	TRPM6
9	77702897	77703896	OSTF1
9	79520504	79521503	PRUNE2
9	79791860	79792859	VPS13A
9	80262733	80263732	GNA14
9	80062064	80063063	GNA14-AS1
9	80645866	80646865	GNAQ
9	80850477	80851476	CEP78
9	82186187	82187186	TLE4
9	82438944	82439943	LINC01507
9	84303951	84304950	TLE1
9	86237463	86238462	IDNK
9	86432253	86433252	GKAP1
9	86535881	86536880	KIF27
9	86982914	86983913	SLC28A3
9	87282872	87283871	NTRK2
9	88356445	88357444	AGTPBP1
9	88555943	88556942	NAA35
9	88874073	88875072	C9orf153
9	89656542	89657541	LOC440173
9	91605823	91606822	S1PR3
9	91793183	91794182	SHC3
9	92094112	92095111	SEMA4D
9	92803282	92804281	MIR4290HG
9	93195272	93196271	LINC01508
9	93563461	93564460	SYK
9	94123752	94124751	AUH
9	94711945	94712944	ROR2
9	94894615	94895614	LOC100128076
9	95055539	95056538	IARS
9	95087249	95088248	CENPP
9	95166482	95167481	OGN
9	95297875	95298874	ECM2
9	95946711	95947710	WNK2
9	96792575	96793574	PTPDC1
9	97402032	97403031	FBP1
9	98079492	98080491	FANCC
9	98637399	98638398	ERCC6L2
9	98827620	98828619	LOC158435
9	99145493	99146492	SLC35D2
9	99211936	99212935	HABP4
9	99381613	99382612	CDC14B
9	99775363	99776362	MFSD14C
9	100000207	100001206	LOC100499484
9	100000207	100001206	LOC100499484-C9ORF174
9	100069409	100070408	CCDC180
9	100262961	100263960	TMOD1
9	100395204	100396203	NCBP1
9	100954457	100955456	CORO2A
9	101470980	101471979	GABBR2
9	101569480	101570479	GALNT12
9	102581672	102582671	LOC101928438
9	102860966	102861965	INVS
9	103203687	103204686	MSANTD3-TMEFF1
9	103235019	103236018	TMEFF1
9	104500363	104501362	GRIN3A
9	105281418	105282417	LINC00587
9	105757092	105758091	CYLC2
9	107690028	107691027	ABCA1
9	108006385	108007384	SLC44A1
9	108209814	108210813	FSD1L
9	108319910	108320909	FKTN
9	108456305	108457304	TMEM38B
9	109624877	109625876	ZNF462
9	109864770	109865769	LOC340512
9	111696113	111697112	IKBKAP
9	111881726	111882725	TMEM245
9	112082745	112083744	EPB41L4B
9	112402567	112403566	PALM2
9	112542076	112543075	PALM2-AKAP2
9	112810377	112811376	AKAP2
9	113430550	113431549	MUSK
9	113799866	113800865	LPAR1
9	114246526	114247525	KIAA0368
9	114393131	114394130	DNAJC25-GNG10
9	114423350	114424349	GNG10
9	114556789	114557788	C9orf84
9	114658545	114659544	UGCG
9	114937078	114938077	SUSD1
9	115095445	115096444	PTBP3
9	115141688	115142687	HSDL2
9	115479930	115480929	INIP
9	115512633	115513632	SNX30
9	115873458	115874457	FAM225B
9	115983307	115984306	SLC31A1
9	116111311	116112310	BSPRY
9	116206508	116207507	RGS3
9	116638061	116639060	ZNF618
9	116917324	116918323	COL27A1
9	117267237	117268236	WHRN
9	117880037	117881036	TNC
9	117903596	117904595	DEC1
9	118915570	118916569	PAPPA
9	119266061	119267060	ASTN2-AS1
9	122131240	122132239	BRINP1
9	123341949	123342948	CDK5RAP2
9	123476266	123477265	MEGF9
9	123604800	123605799	PSMD5
9	123850073	123851072	CNTRL
9	124132083	124133082	STOM
9	124261807	124262806	GGTA1P
9	124328880	124329879	DAB2IP
9	124921599	124922598	NDUFA8
9	125026381	125027380	MRRF
9	126030356	126031355	STRBP
9	126691918	126692917	DENND1A
9	127177253	127178252	PSMB7
9	127533090	127534089	NR6A1
9	127702887	127703886	GOLGA1
9	127905339	127906338	SCAI
9	128023572	128024571	GAPVD1
9	128469014	128470013	MAPKAP1
9	128509116	128510115	PBX3
9	129088622	129089621	MVB12B
9	129622443	129623442	ZBTB34
9	129676552	129677551	RALGPS1
9	130025440	130026439	GARNL3
9	130340787	130341786	FAM129B
9	130373985	130374984	STXBP1
9	130678806	130679805	ST6GALNAC4
9	130966163	130967162	CIZ1
9	131314336	131315335	SPTAN1
9	131464282	131465281	PKN3
9	131643855	131644854	KYAT1
9	131709471	131710470	NUP188
9	131872578	131873577	CRAT
9	132250438	132251437	LINC00963
9	132370662	132371661	NTMT1
9	132382556	132383555	C9orf50
9	132514845	132515844	PTGES
9	132804974	132805973	FNBP1
9	133588767	133589766	ABL1
9	133884003	133885002	LAMC3
9	134000447	134001446	NUP214
9	134304976	134305975	PRRC2B
9	134614832	134615831	RAPGEF1
9	134954775	134955774	MED27
9	135285082	135286081	CFAP77
9	135545289	135546288	DDX31
9	135753699	135754698	AK8
9	135819521	135820520	TSC1
9	135905561	135906560	GTF3C5
9	136604578	136605577	SARDH
9	136856947	136857946	VAV2
9	137217808	137218807	RXRA
9	137533150	137534149	COL5A1
9	137763965	137764964	LOC101448202
9	138593530	138594529	KCNT1
9	138986632	138987631	NACC2
9	139333775	139334774	INPP5E
9	139701873	139702872	RABL6
9	139980878	139981877	MAN1B1
9	140317215	140318214	EXD3
9	140444522	140445521	PNPLA7
9	140512943	140513942	EHMT1
9	140786523	140787522	LOC100133077
9	140771740	140772739	CACNA1B
9	11486	12485	DDX11L5
9	29240	30239	WASHC1
9	29643	30642	MIR1302-9
9	35365	36364	FAM138C
9	72189	73188	PGM5P3-AS1
9	117918	118917	FOXD4
9	215394	216393	C9orf66
9	976467	977466	DMRT3
9	1049845	1050844	DMRT2
9	2621273	2622272	VLDLR
9	2717025	2718024	KCNV2
9	2843631	2844630	PUM3
9	3181088	3182087	LINC01231
9	3898145	3899144	GLIS3-AS1
9	4489926	4490925	SLC1A1
9	4666175	4667174	SPATA6L
9	4661793	4662792	PLPP6
9	4678981	4679980	CDC37L1-AS1
9	4679052	4680051	CDC37L1
9	4849796	4850795	MIR101-2
9	5185119	5186118	INSL6
9	5230918	5231917	INSL4
9	5304112	5305111	RLN2
9	5339374	5340373	RLN1
9	5450002	5451001	CD274
9	5510044	5511043	PDCD1LG2
9	5832582	5833581	ERMP1
9	6007504	6008503	KIAA2026
9	6007325	6008324	MIR4665
9	6015141	6016140	RANBP6
9	6214648	6215647	IL33
9	6327848	6328847	TPD52L3
9	7799307	7800306	TMEM261
9	8857517	8858516	PTPRD-AS1
9	9798891	9799890	LOC105375972
9	12692885	12693884	TYRP1
9	12774511	12775510	LURAP1L
9	12972133	12973132	SNORD137
9	13430829	13431828	FLJ41200
9	13927469	13928468	LINC00583
9	14722216	14723215	CER1
9	14992824	14993823	LOC389705
9	15422281	15423280	SNAPC3
9	18572803	18573802	MIR3152
9	19048871	19049870	RRAGA
9	19102441	19103440	HAUS6
9	19063285	19064284	SCARNA8
9	19127105	19128104	PLIN2
9	19379736	19380735	RPS6
9	19408424	19409423	ACER2
9	20410737	20411736	MIR4473
9	20501841	20502840	MIR4474
9	20684250	20685249	FOCAD-AS1
9	20715603	20716602	MIR491
9	21031175	21032174	HACD4
9	21077463	21078462	IFNB1
9	21141401	21142400	IFNW1
9	21166160	21167159	IFNA21
9	21187099	21188098	IFNA4
9	21201705	21202704	IFNA7
9	21206643	21207642	IFNA10
9	21216811	21217810	IFNA16
9	21227722	21228721	IFNA17
9	21239479	21240478	IFNA14
9	21278063	21279062	IFNA22P
9	21304813	21305812	IFNA5
9	21334932	21335931	KLHL9
9	21350387	21351386	IFNA6
9	21367576	21368575	IFNA13
9	21384897	21385896	IFNA2
9	21408645	21409644	IFNA8
9	21439952	21440951	IFNA1
9	21481813	21482812	IFNE
9	21511685	21512684	MIR31
9	21802134	21803133	MTAP
9	21966637	21967636	CDKN2A-AS1
9	21993991	21994990	CDKN2A
9	22008813	22009812	CDKN2B
9	22446339	22447338	DMRTA1
9	24545175	24546174	IZUMO3
9	25678357	25679356	TUSC1
9	25779553	25780552	LINC01241
9	26946969	26947968	PLAA
9	26955806	26956805	IFT74-AS1
9	27296638	27297637	EQTN
9	27573365	27574364	C9orf72
9	28863205	28864204	MIR876
9	28888454	28889453	MIR873
9	30407953	30408952	LINC01242
9	31380989	31381988	LINC01243
9	32384100	32385099	ACO1
9	32552127	32553126	TOPORS
9	32551731	32552730	TOPORS-AS1
9	32572683	32573682	NDUFB6
9	32635168	32636167	TAF1L
9	32782996	32783995	TMEM215
9	33001140	33002139	APTX
9	33076215	33077214	SMU1
9	33166445	33167444	B4GALT1-AS1
9	33239661	33240660	SPINK4
9	33264260	33265259	BAG1
9	33264376	33265375	CHMP5
9	33402181	33403180	AQP7
9	33447132	33448131	AQP3
9	33473442	33474441	NOL6
9	33467434	33468433	MIR6851
9	33510665	33511664	SUGT1P1
9	33623722	33624721	ANXA2P2
9	33676919	33677918	PTENP1
9	33737915	33738914	LINC01251
9	33749963	33750962	PRSS3
9	33816681	33817680	UBE2R2
9	33933874	33934873	SNORD121B
9	33952353	33953352	SNORD121A
9	34126272	34127271	DCAF12
9	34328699	34329698	KIF24
9	34376395	34377394	KIAA1161
9	34397350	34398349	C9orf24
9	34458069	34459068	FAM219A
9	34522538	34523537	ENHO
9	34589639	34590638	CNTFR
9	34567509	34568508	CNTFR-AS1
9	34611611	34612610	RPP25L
9	34620021	34621020	DCTN3
9	34627512	34628511	ARID3C
9	34637324	34638323	SIGMAR1
9	34646085	34647084	GALT
9	34651681	34652680	IL11RA
9	34662190	34663189	CCL27
9	34665554	34666553	LOC730098
9	34690775	34691774	CCL19
9	34709665	34710664	CCL21
9	34729036	34730035	FAM205A
9	34838084	34839083	FAM205BP
9	34895276	34896275	FAM205C
9	34956983	34957982	PHF24
9	34988877	34989876	DNAJB5-AS1
9	35040591	35041590	C9orf131
9	35072240	35073239	VCP
9	35079514	35080513	FANCG
9	35096099	35097098	PIGO
9	35102693	35103692	STOML2
9	35115470	35116469	FAM214B
9	35406251	35407250	ATP8B5P
9	35563397	35564396	FAM166B
9	35604780	35605779	TESK1
9	35607590	35608589	MIR4667
9	35617925	35618924	CD72
9	35645766	35646765	LOC101926948
9	35650448	35651447	SIT1
9	35657516	35658515	RMRP
9	35657786	35658785	CCDC107
9	35664779	35665778	ARHGEF39
9	35673414	35674413	CA9
9	35689554	35690553	TPM2
9	35731893	35732892	TLN1
9	35710239	35711238	MIR6852
9	35731816	35732815	CREB3
9	35732418	35733417	MIR6853
9	35748734	35749733	GBA2
9	35748776	35749775	RGP1
9	35753775	35754774	MSMP
9	35791905	35792904	NPR2
9	35811760	35812759	SPAG8
9	35814543	35815542	HINT2
9	35828245	35829244	FAM221B
9	35828721	35829720	TMEM8B
9	35859770	35860769	LINC00950
9	35869899	35870898	OR13J1
9	35905688	35906687	HRCT1
9	35908979	35909978	LINC00961
9	35957652	35958651	OR2S2
9	36136032	36137031	GLIPR2
9	36168888	36169887	CCIN
9	36190352	36191351	CLTA
9	36276554	36277553	GNE
9	36400696	36401695	RNF38
9	36572358	36573357	MELK
9	36823097	36824096	MIR4475
9	36863806	36864805	MIR4540
9	36893029	36894028	MIR4476
9	37079392	37080391	EBLN3P
9	37422206	37423205	GRHPR
9	37464908	37465907	ZBTB5
9	37575751	37576750	FBXO10
9	37592137	37593136	TOMM5
9	37650551	37651550	FRMPD1
9	37753299	37754298	TRMT10B
9	37784590	37785589	EXOSC3
9	37800050	37801049	DCAF10
9	38392160	38393159	ALDH1B1
9	38423945	38424944	IGFBPL1
9	38544870	38545869	FAM95C
9	38620158	38621157	ANKRD18A
9	38620584	38621583	FAM201A
9	39355165	39356164	SPATA31A1
9	39370561	39371560	FAM74A1
9	40683318	40684317	LOC105379450
9	40699790	40700789	SPATA31A3
9	40715023	40716022	FAM74A3
9	41500178	41501177	SPATA31A5
9	41515553	41516552	FAM74A6
9	41609045	41610044	ZNF658B
9	41954678	41955677	GLIDR
9	42019085	42020084	FGF7P3
9	42018374	42019373	LOC554249
9	42367802	42368801	ANKRD20A2
9	42468088	42469087	FAM95B1
9	42493016	42494015	GXYLT1P3
9	42857353	42858352	LOC101928195
9	43032813	43033812	LOC105379252
9	43144985	43145984	LOC642929
9	43615028	43616027	FAM74A7
9	43630231	43631230	SPATA31A6
9	44182220	44183219	XLOC_007697
9	44384084	44385083	LOC101927827
9	44401269	44402268	LOC103908605
9	44989735	44990734	FAM27C
9	44998268	44999267	LOC105379807
9	46116442	46117441	FAM27E2
9	46167771	46168770	LOC105376064
9	46687672	46688671	LOC102724238
9	46687056	46688055	FGF7P6
9	65493887	65494886	FAM74A4
9	65509111	65510110	SPATA31A7
9	65576454	65577453	CNTNAP3P2
9	66456788	66457787	LINC01410
9	66493671	66494670	LOC100132249
9	66493768	66494767	PTGER4P2-CDK2AP2P2
9	66553412	66554411	LOC403323
9	66552699	66553698	LOC728673
9	67031573	67032572	LOC286297
9	67288993	67289992	AQP7P1
9	67289950	67290949	LOC102724580
9	67778622	67779621	LOC102723709
9	67786126	67787125	FAM27E3
9	67793690	67794689	FAM27B
9	67926260	67927259	ANKRD20A1
9	68414889	68415888	MIR4477A
9	68414807	68415806	MIR4477B
9	68454869	68455868	FRG1JP
9	69001822	69002821	MIR1299
9	69147355	69148354	PGM5P2
9	69180542	69181541	LOC440896
9	69201705	69202704	FOXD4L6
9	69381480	69382479	ANKRD20A4
9	69651651	69652650	LOC101929583
9	70178316	70179315	FOXD4L5
9	70374425	70375424	LOC101928381
9	70428400	70429399	FOXD4L4
9	70489712	70490711	CBWD5
9	70917282	70918281	FOXD4L3
9	70972283	70973282	PGM5-AS1
9	71155284	71156283	TMEM252
9	71161019	71162018	LINC01506
9	71394421	71395420	FAM122A
9	71590258	71591257	LOC101927069
9	71628540	71629539	PRKACG
9	71921473	71922472	BANCR
9	72435156	72436155	C9orf135-AS1
9	72790305	72791304	MAMDC2-AS1
9	72873291	72874290	SMC5-AS1
9	73424501	73425500	MIR204
9	74525662	74526661	ABHD17B
9	74675022	74676021	C9orf57
9	74919851	74920850	LINC01504
9	75488526	75489525	LINC01474
9	75567734	75568733	ALDH1A1
9	75766146	75767145	ANXA1
9	76985946	76986945	LOC101927358
9	77112970	77113969	RORB-AS1
9	77567303	77568302	C9orf40
9	77642847	77643846	CARNMT1
9	77702741	77703740	NMRK1
9	79008945	79009944	RFK
9	79013014	79014013	RPSAP9
9	79056081	79057080	GCNT1
9	79378851	79379850	PCA3
9	79634070	79635069	FOXB2
9	79792334	79793333	VPS13A-AS1
9	80911490	80912489	PSAT1
9	81760082	81761081	LOC101927450
9	84304127	84305126	LOC101927502
9	84527851	84528850	SPATA31D5P
9	84542842	84543841	SPATA31D4
9	84557914	84558913	SPATA31D3
9	84603186	84604185	SPATA31D1
9	85677544	85678543	RASEF
9	86322669	86323668	UBQLN1
9	86322249	86323248	LOC105376114
9	86571402	86572401	C9orf64
9	86595198	86596197	HNRNPK
9	86584273	86585272	MIR7-1
9	86595136	86596135	RMI1
9	86677857	86678856	LOC101927575
9	88420416	88421415	LOC389765
9	88714617	88715616	GOLM1
9	88741954	88742953	LOC101927623
9	88896991	88897990	ISCA1
9	88968903	88969902	ZCCHC6
9	89561605	89562604	GAS1
9	89563112	89564111	GAS1RR
9	89699641	89700640	LOC494127
9	89763058	89764057	C9orf170
9	90340473	90341472	CTSL
9	90387329	90388328	CTSL3P
9	90459159	90460158	CTSLP8
9	90473472	90474471	LOC392364
9	90497271	90498270	SPATA31E1
9	90532376	90533375	SPATA31C1
9	90589196	90590195	CDK20
9	90692316	90693315	LOC102724156
9	90749401	90750400	SPATA31C2
9	91002796	91003795	SPIN1
9	91149515	91150514	NXNL2
9	91360321	91361320	MIR4289
9	91605277	91606276	C9orf47
9	91925609	91926608	CKS2
9	91926639	91927638	MIR3153
9	91932887	91933886	SECISBP2
9	92219426	92220425	GADD45G
9	92731197	92732196	LOC101927847
9	92785318	92786317	MIR4290
9	93404888	93405887	DIRAS2
9	93836915	93837914	LOC100129316
9	93880843	93881842	LINC00484
9	94186409	94187408	NFIL3
9	94398032	94399031	MIR3910-1
9	94398128	94399127	MIR3910-2
9	94877257	94878256	SPTLC1
9	94903248	94904247	LINC00475
9	95054330	95055329	MIR3651
9	95054376	95055375	SNORA84
9	95087377	95088376	NOL8
9	95186337	95187336	OMD
9	95244345	95245344	ASPN
9	95289841	95290840	MIR4670
9	95379831	95380830	LOC100128361
9	95526584	95527583	BICD2
9	95569870	95570869	LOC101929748
9	95571392	95572391	ANKRD19P
9	95639821	95640820	ZNF484
9	95644348	95645347	LOC642943
9	95709100	95710099	FGD3
9	95776727	95777726	LOC101927954
9	95820469	95821468	SUSD3
9	95857904	95858903	CARD19
9	95896071	95897070	NINJ1
9	96108197	96109196	C9orf129
9	96215375	96216374	FAM120AOS
9	96213477	96214476	FAM120A
9	96338408	96339407	PHF2
9	96356622	96357621	MIR548AU
9	96581138	96582137	MIR4291
9	96717109	96718108	BARX1
9	96717615	96718614	BARX1-AS1
9	96937738	96938737	MIRLET7A1
9	96938128	96939127	MIRLET7F1
9	96966349	96967348	MIRLET7DHG
9	96940615	96941614	MIRLET7D
9	97021047	97022046	ZNF169
9	97090427	97091426	NUTM2F
9	97094257	97095256	LOC100132077
9	97136332	97137331	MFSD14B
9	97316826	97317825	PCAT7
9	97355615	97356614	FBP2
9	97571743	97572742	MIR2278
9	97827131	97828130	MIR6081
9	97846989	97847988	MIR23B
9	97847226	97848225	MIR27B
9	97847877	97848876	MIR3074
9	97847802	97848801	MIR24-1
9	98278748	98279747	PTCH1
9	98225390	98226389	LOC100507346
9	98637760	98638759	LINC00476
9	98783538	98784537	LINC00092
9	98878194	98879193	LOC158434
9	99063935	99064934	HSD17B3
9	99180170	99181169	ZNF367
9	99417100	99418099	AAED1
9	99487602	99488601	LOC441455
9	99539912	99540911	ZNF510
9	99630681	99631680	LOC100132781
9	99670856	99671855	LOC441454
9	99690785	99691784	NUTM2G
9	99801426	99802425	CTSV
9	99843728	99844727	GAS2L1P2
9	100000525	100001524	ANKRD18CP
9	100125464	100126463	MIR1302-8
9	100158474	100159473	LOC286359
9	100173801	100174800	TDRD7
9	100395463	100396462	TSTD2
9	100459192	100460191	XPA
9	100615036	100616035	FOXE1
9	100684353	100685352	TRMO
9	100706698	100707697	HEMGN
9	100744988	100745987	ANP32B
9	100818458	100819457	NANS
9	100881136	100882135	TRIM14
9	101017504	101018503	TBC1D2
9	100991000	100991999	MIR6854
9	101558325	101559324	ANKS6
9	101866870	101867869	TGFBR1
9	101983747	101984746	ALG2
9	101984069	101985068	SEC61B
9	102137040	102138039	NAMA
9	102583636	102584635	NR4A3
9	102668384	102669383	STX17-AS1
9	102668414	102669413	STX17
9	103114760	103115759	TEX10
9	103188994	103189993	MSANTD3
9	103339860	103340859	MURC
9	104146788	104147787	BAAT
9	104160420	104161419	MRPL50
9	104160635	104161634	ZNF189
9	104197563	104198562	ALDOB
9	104230220	104231219	TMEM246-AS1
9	104249004	104250003	TMEM246
9	104295630	104296629	RNF20
9	104356784	104357783	PPP3R2
9	106761489	106762488	LOC101928523
9	106854256	106855255	SMC2-AS1
9	106856040	106857039	SMC2
9	107032009	107033008	LOC105376194
9	107266043	107267042	OR13F1
9	107288991	107289990	OR13C4
9	107298595	107299594	OR13C3
9	107330948	107331947	OR13C8
9	107361195	107362194	OR13C5
9	107367409	107368408	OR13C2
9	107379986	107380985	OR13C9
9	107456202	107457201	OR13D1
9	107509348	107510347	NIPSNAP3A
9	107525521	107526520	NIPSNAP3B
9	108281604	108282603	RALGAPA1P1
